timestamp,Username,Retweets,Text,Mentions,Hashtags
Tue Feb 18 15:55:35 +0000 2020,66227294,0,"“Reid said black voters dispassionately support Joe Biden because he ""played second banana"" to President Barack Obama but that voters would ""dutifully"" vote for whomever they believe can beat President Trump.” https://www.washingtonexaminer.com/news/msnbcs-joy-reid-black-voters-will-back-bloomberg-if-biden-goes-down …",,
Tue Feb 18 15:55:31 +0000 2020,26689535,0,"I am not a Doctor, and I do not think a stutter disqualifies you in the least.",,
Tue Feb 18 15:55:29 +0000 2020,164554364,0,"Trump got himself impeached in order to avoid facing Joe Biden. If you're conjuring up Hunter Biden, you're giving assistance to Trump. No Democrat should give credence to that.",,
Tue Feb 18 15:55:26 +0000 2020,20254142,0,"Hell, let’s just start with his tax returns and financial disclosure forms — but great find from @JoeBiden team. https://twitter.com/ddayen/status/1229914181094137856 …",@JoeBiden,
Tue Feb 18 15:55:25 +0000 2020,79733332,0,"So you jumped into a discussion about a specific plan that was specifically found racist without knowing a damn thing about it and said your ""common sense"" was more valuable than weeks of trial by a Federal Judge. See any problem with that?",,
Tue Feb 18 15:55:15 +0000 2020,532042038,0,The same Obama who put kids in cages #CreepyJoepic.twitter.com/5mccGYmOoJ,,#CreepyJoepic
Tue Feb 18 15:55:12 +0000 2020,52084934,0,Joe Biden suggests paying Brazil $20 billion to not cut down trees https://twitchy.com/brettt-3136/2020/02/18/joe-biden-suggests-paying-brazil-20-billion-to-not-cut-down-trees/ … via @twitchyteam,@twitchyteam,
Tue Feb 18 15:55:10 +0000 2020,819926066,0,True!,,
Tue Feb 18 15:55:08 +0000 2020,552257855,0,And I wish that jerk in the White House would stop taking credit for it!,,
Tue Feb 18 15:55:08 +0000 2020,1447269613,0,"Yeah, they've been muted.",,
Tue Feb 18 15:54:58 +0000 2020,816023943199002624,0,"Principles, not you!",,
Tue Feb 18 15:54:58 +0000 2020,912850004871704576,0,I keep coming back to Joe Biden with a woman VP,,
