,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
3209,Wed Feb 19 15:51:10 +0000 2020,1322880818,0,"Rhetorical question, I know, but did the State Department EVER spend ANY money at trump properties prior to 2017?",,,"['Rhetorical', 'question', 'I', 'know', 'State', 'Department', 'EVER', 'spend', 'ANY', 'money', 'trump', 'properties', 'prior', '2017']"
3210,Wed Feb 19 15:51:10 +0000 2020,2563886334,0,@ClayTravis,@ClayTravis,,['@ClayTravis']
3211,Wed Feb 19 15:51:10 +0000 2020,1213875564458569733,0,Back MSDNC with you. Check the facts they outweigh your feelings and perception!,,,"['Back', 'MSDNC', 'Check', 'facts', 'outweigh', 'feelings', 'perception']"
3212,Wed Feb 19 15:51:10 +0000 2020,959854077860446209,0,And if he had good health care he would have a wheelchair,,,"['And', 'good', 'health', 'care', 'would', 'wheelchair']"
3213,Wed Feb 19 15:51:10 +0000 2020,788315598,0,Semper Fi Chrissie!,,,"['Semper', 'Fi', 'Chrissie']"
3214,Wed Feb 19 15:51:09 +0000 2020,1005581352412966912,0,Yup.,,,['Yup']
3215,Wed Feb 19 15:51:09 +0000 2020,823000712519045120,0,"Especially when you have no interest in learning, like @realDonaldTrump. ""Let's just do the presidency like I've lived my entire life"". #TaxEvadingDraftDodgingGrifterCrookhttps://twitter.com/JoeBiden/status/1230277131726413824 …",@realDonaldTrump,#TaxEvadingDraftDodgingGrifterCrookhttps,"['Especially', 'interest', 'learning', 'like', '@realDonaldTrump', 'Lets', 'presidency', 'like', 'Ive', 'lived', 'entire', 'life', '#TaxEvadingDraftDodgingGrifterCrook1230277131726413824', '…']"
3216,Wed Feb 19 15:51:09 +0000 2020,1192283005043331072,0,Yes proven 100 percent.. open your brain to see truth instead of hatred for half of America,,,"['Yes', 'proven', '100', 'percent', 'open', 'brain', 'see', 'truth', 'instead', 'hatred', 'half', 'America']"
3217,Wed Feb 19 15:51:08 +0000 2020,535904426,0,Show us your taxes!pic.twitter.com/FNId3mCBzA,,,"['Show', 'us', 'taxes3mCBzA']"
3218,Wed Feb 19 15:51:08 +0000 2020,27906528,0,"In what other contest do they ask the opponents how they should win against them and then treat it like it’s credible? It’s truly bizarre. I don’t want to make Republicans happy. They like Donald Trump, that should say all you need to know about Republicans and their opinions.",,,"['In', 'contest', 'ask', 'opponents', 'win', 'treat', 'like', 'it’s', 'credible', 'It’s', 'truly', 'bizarre', 'I', 'don’t', 'want', 'make', 'Republicans', 'happy', 'They', 'like', 'Donald', 'Trump', 'say', 'need', 'know', 'Republicans', 'opinions']"
3219,Wed Feb 19 15:51:08 +0000 2020,344684020,1,@BretBaier a NYT reporter? He sure did his best to try to besmirch @realDonaldTrump ! Did he realize who the audience is? Silly man!!!,@BretBaier @realDonaldTrump,,"['@BretBaier', 'NYT', 'reporter', 'He', 'sure', 'best', 'try', 'besmirch', '@realDonaldTrump', 'Did', 'realize', 'audience', 'Silly', 'man']"
3220,Wed Feb 19 15:51:08 +0000 2020,1080169327834423296,0,Our Presidemt is a psychopath,,,"['Our', 'Presidemt', 'psychopath']"
3221,Wed Feb 19 15:51:08 +0000 2020,798578684076716032,0,This nation was built by slaves dear.,,,"['This', 'nation', 'built', 'slaves', 'dear']"
3222,Wed Feb 19 15:51:08 +0000 2020,1197929862977208322,0,You're disgusting,,,"['Youre', 'disgusting']"
3223,Wed Feb 19 15:51:07 +0000 2020,703398850900299776,0,I don’t think any of the political parties care about you or me! Do you think the democrats care about you? I’m saying Trump is the better choice. Laugh all you want! You’ll be crying in November! Middle America will never vote for this!! Americans are now second class citizens. pic.twitter.com/CnOmbTWmMN,,,"['I', 'don’t', 'think', 'political', 'parties', 'care', 'Do', 'think', 'democrats', 'care', 'I’m', 'saying', 'Trump', 'better', 'choice', 'Laugh', 'want', 'You’ll', 'crying', 'November', 'Middle', 'America', 'never', 'vote', 'Americans', 'second', 'class', 'citizens']"
3224,Wed Feb 19 15:51:07 +0000 2020,731529316887085056,0,People need to die sometimes.,,,"['People', 'need', 'die', 'sometimes']"
3225,Wed Feb 19 15:51:07 +0000 2020,800022243631693824,0,https://www.theguardian.com/us-news/2017/dec/06/why-are-americas-farmers-killing-themselves-in-record-numbershttps://www.washingtonpost.com/nation/2019/11/09/im-gonna-lose-everything/?arc404=true …https://www.google.com/amp/s/www.newsweek.com/farmers-suicide-bankruptcies-rising-fox-news-china-trade-war-wisconsin-1428169%3famp=1 …,,,"['2017dec06whyareamericasfarmerskillingthemselvesinrecordnumbers20191109imgonnaloseeverythingarc404=true', '…14281693famp=1', '…']"
3226,Wed Feb 19 15:51:07 +0000 2020,1182674355018436615,0,Send prayers for Roger Stone.,,,"['Send', 'prayers', 'Roger', 'Stone']"
3227,Wed Feb 19 15:51:06 +0000 2020,1030514081206284288,0,Has he become more pro gun after 2013 then?,,,"['Has', 'become', 'pro', 'gun', '2013']"
3228,Wed Feb 19 15:51:06 +0000 2020,421646058,0,Great. Another person forced out for not carrying out impulsive decisions by an out-of-control President. Heil Hitler II.,,,"['Great', 'Another', 'person', 'forced', 'carrying', 'impulsive', 'decisions', 'outofcontrol', 'President', 'Heil', 'Hitler', 'II']"
3229,Wed Feb 19 15:51:06 +0000 2020,950530619662110721,0,We See Youpic.twitter.com/Wr2xXUrree,,,"['We', 'See', '2xXUrree']"
3230,Wed Feb 19 15:51:06 +0000 2020,1691173028,0,"@nowthisnews The judges were supposed to have a conference regarding what to do about A.G. Barr & Trump at 1:30 today. The conference was ""postponed,"" but no reason was given. It is not rescheduled. Then there was a Tweet from Donald that seemed threatening. I didn't see it.",@nowthisnews,,"['@nowthisnews', 'The', 'judges', 'supposed', 'conference', 'regarding', 'AG', 'Barr', 'Trump', '130', 'today', 'The', 'conference', 'postponed', 'reason', 'given', 'It', 'rescheduled', 'Then', 'Tweet', 'Donald', 'seemed', 'threatening', 'I', 'didnt', 'see']"
3231,Wed Feb 19 15:51:06 +0000 2020,975033584951193600,1,17 sec. Video and a Q shirt! #WWG1WGA #QANON,,#WWG1WGA #QANON,"['17', 'sec', 'Video', 'Q', 'shirt', '#WWG1WGA', '#QANON']"
3232,Wed Feb 19 15:51:06 +0000 2020,937411225,0,,,,"['N', 'A']"
3233,Wed Feb 19 15:51:06 +0000 2020,3287984527,0,Lol well duh. Even I know that.,,,"['Lol', 'well', 'duh', 'Even', 'I', 'know']"
3234,Wed Feb 19 15:51:05 +0000 2020,832258767257378816,0,No he didn't...he was suppose to FINISH ANOHER 10YRS but you decided to excuse a Criminal #GOPCorruptionOverCountry,,#GOPCorruptionOverCountry,"['No', 'suppose', 'FINISH', 'ANOHER', '10YRS', 'decided', 'excuse', 'Criminal', '#GOPCorruptionOverCountry']"
3235,Wed Feb 19 15:51:05 +0000 2020,913613331507724288,0,Amazing pick.,,,"['Amazing', 'pick']"
3236,Wed Feb 19 15:51:05 +0000 2020,590381205,0,"Media is bs. That's how much people rely on media for crucial information, if the media tells them to jump off of bridge percent they would. Stay woke not programmed.",,,"['Media', 'bs', 'Thats', 'much', 'people', 'rely', 'media', 'crucial', 'information', 'media', 'tells', 'jump', 'bridge', 'percent', 'would', 'Stay', 'woke', 'programmed']"
3237,Wed Feb 19 15:51:05 +0000 2020,991107092856692736,0,pic.twitter.com/x3G97vqbGj,,,['3G97vqbGj']
3238,Wed Feb 19 15:51:05 +0000 2020,3305553170,0,And thank Jesus for Our President Donald Trump,,,"['And', 'thank', 'Jesus', 'Our', 'President', 'Donald', 'Trump']"
