timestamp,Username,Retweets,Text,Mentions,Hashtags
Thu Feb 20 15:57:38 +0000 2020,1219216681421213696,0,"@ewarren, @SenSanders @JoeBiden @PeteButtigieg @amyklobuchar This constant snipping at the debates is beginning to piss me off to the point that i won't vote for anyone of you if it don't stop. Either shape up or quit and let someone do the job and i am a Democrat. Capisce.",@ewarren @SenSanders @JoeBiden @PeteButtigieg @amyklobuchar,
Thu Feb 20 15:57:36 +0000 2020,710850591,0,Adam Schiff for Senate.,,
Thu Feb 20 15:57:30 +0000 2020,1074834218696400896,0,whats the difference between his health policy and petes and klobuchars? honest question,,
Thu Feb 20 15:57:30 +0000 2020,1187519509940314112,0,"Biden you need to look out for Mike Bloomberg, he is three times worse then Trump. Trump you would only have 4 yrs. Bloomberg will buy his way till he decides to quit and have raped all citizens of rights, property and freedom",,
Thu Feb 20 15:57:28 +0000 2020,16930125,16,"Confirming what @Carrasquillo scooped: @latinovictoryus is endorsing @JoeBiden for president, people familiar with the plans say.",@Carrasquillo @latinovictoryus @JoeBiden,
Thu Feb 20 15:57:21 +0000 2020,19241989,0,"@amyklobuchar @ewarren @PeteButtigieg Joe Biden Go after @realDonaldTrump! @MikeBloomberg did!After last night,voters are appalled that not one of you attacked him/nothing about WHAT he has done to this country!We worked our butts off to get the House. DO something!https://twitter.com/donwinslow/status/1230348368058044419 …",@amyklobuchar @ewarren @PeteButtigieg @realDonaldTrump @MikeBloomberg,
Thu Feb 20 15:57:21 +0000 2020,148098520,0,@SenSanders @amyklobuchar @JoeBiden @PeteButtigieg @MikeBloomberg @ewarren STOP ATTACKING EACH OTHER! We want to hear about the issues and your positions. Each one of you is better than Trump. You are not winning people by fighting one another. Tell us how to defeat Trump!,@SenSanders @amyklobuchar @JoeBiden @PeteButtigieg @MikeBloomberg @ewarren,
Thu Feb 20 15:57:18 +0000 2020,880927227059224576,0,Mark Kelly!,,
Thu Feb 20 15:57:17 +0000 2020,954698141751758849,0,"#joebiden is loosing it. Speaking now about guns rights. States 150,000 ppl died due to guns since 2005. Let's see. He & Obama were in office from 2009 thru 2016. So since they didn't do their jobs he wants to mow go after NRA & assault weapons. Joe, where is Hunter & 8.8T tax $",,#joebiden
Thu Feb 20 15:57:17 +0000 2020,755170311084003328,0,What better way to announce your irrelevance...,,
Thu Feb 20 15:57:15 +0000 2020,2569940045,0,Smart money says 45 replaces her.,,
Thu Feb 20 15:57:15 +0000 2020,48750107,0,me too! #VoteBlueNoMatterWho,,#VoteBlueNoMatterWho
Thu Feb 20 15:57:11 +0000 2020,132796206,0,pic.twitter.com/ZcOjc7PVWp,,
Thu Feb 20 15:57:11 +0000 2020,1222291234393411584,0,"""You should go vote for someone else"" -Joe Biden",,
Thu Feb 20 15:57:05 +0000 2020,1229029072526815233,0,It’s staged. Maybe a clip from the life biopic of Joe Biden,,
Thu Feb 20 15:57:05 +0000 2020,40984183,0,@Hickenlooper and @AmyMcGrathKY would a good ones to add to your list!!!,@Hickenlooper @AmyMcGrathKY,
